"","Binomial","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"Odontesthes_hatcheri","Odontesthes_hatcheri",14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00288256335770254,-0.00454995755425225,-0.00760591676670774,-0.0118624340580651,-0.0181363705221382,-0.0278655471793525,-0.0415884793368877,-0.0579235199382118,-0.074106410075129,-0.0875298796907901,-0.0968908648568515,-0.102237306724672,-0.104409402845828,NA,NA,NA,NA,NA,NA,NA,NA
"Odontophorus_capueira","Odontophorus_capueira",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.477121254719662,NA,NA,NA,NA,NA
"Odontophrynus_americanus","Odontophrynus_americanus",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.238560627359831,-0.5,NA,NA,NA,NA,NA,NA,NA,NA
"Odontophrynus_carvalhoi","Odontophrynus_carvalhoi",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0377885608893997,NA,NA,NA,NA,NA
"Odorrana_hosii","Odorrana_hosii",9,1,-0.0419401340081114,-0.0419401340081112,-0.0419401340081113,-0.0419401340081113,-0.0419401340081113,-0.0419401340081113,-0.0419401340081113,-0.0419401340081113,-0.0419401340081114,-0.0419401340081112,-0.0419401340081113,-0.0419401340081113,-0.0419401340081113,-0.0419401340081113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Odorrana_swinhoana","Odorrana_swinhoana",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.221848749616356,0.31876615474509,-0.409263038769428,-0.879177829586532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oecomys_mamorae","Oecomys_mamorae",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151694480829581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oedipina_collaris","Oedipina_collaris",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0124295813497692,0.0124295813497688,0.0124295813497688,0.0124295813497688,0.0124295813497692,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oedipina_parvipes","Oedipina_parvipes",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.400864274756529,-0.400864274756529,-0.400864274756529,-0.400864274756529,-0.400864274756528,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oenanthe_cypriaca","Oenanthe_cypriaca",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00480765046780585,0.00480765046827747,0.00480765046896536,0.0048076504695076,0.00480765046980447,0.0048076504700767,0.00480765047055542,0.00480765047122467,0.00480765047185883,0.00480765047226428,0.00480765047242704
"Oenanthe_hispanica","Oenanthe_hispanica",36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00160385289945175,-0.00313343317709247,-0.010597922872623,-0.0157743696098755,-0.0128959072412798,-0.00886319879676103,-0.00461664681578641,-0.00353981421014353,-0.00657505452969413,-0.0119011876119851,-0.0171084458940108,-0.0210055164520062,-0.023250627530128,-0.0232540948687047,-0.0205102883019057,-0.0158750958096952,-0.0115124680747361,-0.00908131946930799,-0.00840845294803753
"Oenanthe_oenanthe","Oenanthe_oenanthe",155,1,-0.12010139932055,-0.133220325900886,-0.107397850282273,-0.0585324945265919,-0.00457706130058144,0.0597706645487516,0.056879493946832,0.0401929003955177,0.0280519899173717,0.00902107528464047,-0.0335347787579997,-0.0442302988918836,-0.0464289688572599,-0.0185207868077926,-0.00227334407836632,0.00753571120298119,0.00330734355261703,-0.0103930476331627,-0.0216705248846539,-0.022520152056093,-0.0167796459236816,-0.0117385437996909,-0.0105479697199048,-0.0124003002408706,-0.0136967316533568,-0.0121852430203185,-0.00902615506492662,-0.00706532136757188,-0.0104675701970925,-0.0104869287925514,-0.0099652440225189,-0.00920534605639554,-0.00371028682038186,-0.000677070388790438,0.00460403104612036,0.0019681653909441,-0.00171689031335354,-0.00486920935092619,-0.00653899659879785,-0.00692864146369461,-0.0148528510595307,-0.00880845490867829,-0.0105342748058377,-0.0127339938904043,-0.0140878427771113,-0.0140554192870592,-0.0134931998472614
"Ognorhynchus_icterotis","Ognorhynchus_icterotis",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0861861476162833,0.167317334748176,0.273591747317042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oligolepis_acutipennis","Oligolepis_acutipennis",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78837041556533,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oligoplites_saliens","Oligoplites_saliens",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oligoplites_saurus","Oligoplites_saurus",18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0546633101963062,-0.0546633101963838,-0.0546633101964011,-0.0546633101962966,-0.0273316550981189,0.472668344901782,-0.52733165509843,-0.027331655098619,-0.0546633101973835,-0.0546633101973716,-0.418143394760325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oligoryzomys_flavescens","Oligoryzomys_flavescens",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,1,-1
"Oligoryzomys_longicaudatus","Oligoryzomys_longicaudatus",21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0231306995383383,-0.023130699538414,-0.0231306995385742,-0.0231306995387924,-0.0231306995390146,-0.023130699539196,-0.0231306995393286,-0.0231306995394331,-0.0231306995395295,-0.0231306995396317,-0.0231306995397708,-0.0231306995400051,-0.0231306995403821,-0.0231306995408817,-0.023130699541407,-0.0231306995418468,-0.0231306995421469,-0.0231306995423239,-0.0231306995424193,-0.0231306995424607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oligoryzomys_nigripes","Oligoryzomys_nigripes",13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.407485326578268,NA,NA,NA,NA,NA,0.301029995663981,NA,NA,NA,0.0948320331224775,-0.0347621062592118,-0.602059991327963,0.221848749616356,NA,NA,NA,-0.1249387366083,NA,NA,NA,NA,NA,NA,NA
"Oligosarcus_hepsetus","Oligosarcus_hepsetus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0234328679485843,0.0234328679485843,0.0234328679485843,0.0234328679485842,0.0234328679485843,NA,NA,NA,NA
"Oligosarcus_robustus","Oligosarcus_robustus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1249387366083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oligosoma_alani","Oligosoma_alani",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.471350028910294,-0.096281680423674,-0.000879198252701441,-0.00194505774725362,0.123569720429021,-0.109584696775544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oligosoma_polychroma","Oligosoma_polychroma",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.355307543962467,0.192797639705622,0.133503862482455,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oligosoma_suteri","Oligosoma_suteri",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.15075930670293,-0.00117100988330132,0.143632822661912,0.121262172389096,0.122318531195181,0.0545114152570481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oligosoma_whitakeri","Oligosoma_whitakeri",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0209012060359151,0.0209012060358815,0.0209012060358678,0.0209012060358806,0.0209012060358114,0.0209012060354938,0.0209012060348763,0.0209012060341003,0.0209012060334115,0.0209012060329798,0.0209012060328078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Olisthops_cyanomelas","Olisthops_cyanomelas",22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0370553493105301,-0.13055911716461,-0.254580792274884,-0.293188331252512,-0.15639808144754,0.12074613421909,0.364814721675815,0.402128215736354,0.238665409414224,0.0685205273881616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Omobranchus_woodi","Omobranchus_woodi",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.740362689494244,-0.740362689494244,1,-0.177409664871153,-0.177409664871153,-0.177409664871153,-0.177409664871153,-0.177409664871153,-0.177409664871153,NA,NA,NA,NA,NA
"Oncopterus_darwinii","Oncopterus_darwinii",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.100343331887994,-0.100343331887994,-0.100343331887994,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
"Oncorhynchus_clarkii","Oncorhynchus_clarkii",108,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0214635185831984,0.023331942900704,0.025576619242123,0.0260659233421592,0.024087576945945,0.0208510206562762,0.01796192759064,0.0157359914994317,0.0131382396215556,0.00919046032262782,0.00416428769937038,-0.000622081745427661,-0.003911995609855,-0.00523290598366,-0.0260998438541407,-0.0210707743941024,-0.0310448742643699,-0.0621768970416429,-0.0853135938879556,-0.0666430776457783,-0.0133345206802333,0.030405286451785,0.035623705714406,0.0206643228928415,0.0217819084566414,0.0451344563806458,0.0612702026912776,0.0515692255147048,0.0339266701806909,-0.0132810235759062
"Oncorhynchus_gorbuscha","Oncorhynchus_gorbuscha",541,1,0.0379488707114108,-0.0230931856169679,-0.0392444645309753,-0.0370426480528722,0.0734658141390456,-0.0424314475294701,-0.0186637712392461,0.00472224382267451,0.0550211871685026,-0.0238376118615355,0.0798856778075565,-0.0285373851316954,0.0873714552877498,-0.0776292402444635,0.113871052017803,-0.0569968963426665,0.00154426188415575,-0.027044255113552,0.0431064894446539,-0.0603124374696311,0.103972735951032,-0.0856836399818205,-0.0497905217480074,-0.0450341830779794,-0.0184622582359417,-0.105847539340515,-0.106468023722144,-0.0226601226416581,-0.00654481273898168,-0.0367179662032418,-0.00464521693020505,0.070120216424013,0.128560790166995,0.00966436427577518,0.0458938203445776,-0.108284479751598,-0.14041672724393,0.00477993210716959,0.000493429704659556,-0.0265523215542236,-0.020691057426768,0.0627948349823399,0.0697267621630374,0.0334792862156248,0.152370816001463,0.179723087232126,0.193512387919257
"Oncorhynchus_keta","Oncorhynchus_keta",813,1,-0.0621855384334591,0.0639285581588092,-0.0419930734154331,-0.0338401194895838,0.058055304345832,-0.0524817238162642,-0.0045680147600253,0.00493325331744476,0.0340727605361788,0.124354426693326,0.00221394325646331,-0.0390064758457055,-0.00705548839927708,0.13969581239967,-0.0483653749354637,-0.0458990131607696,-0.0760721921758864,0.115282605036738,-0.0716117975296675,-0.0424784540678377,-0.00848555385141799,0.0149740320772803,-0.00463238874445164,0.0494760896293929,0.0321844871854052,-0.0611499127291412,-0.0830745960884564,-0.115451774163521,-0.0949245430470942,-0.000729651152023642,0.064931818731242,0.0675610694910384,0.037561927810523,0.0777090045203932,0.0401591228597107,-0.00787842452698935,-0.0292046817239757,-0.107129849591388,-0.0121400288481665,0.0225540933522935,0.0400766218262399,0.000206016460529824,-0.0867719946541481,-0.0559471175895117,-0.00571753656499037,0.0812879099931148,0.130401344804204
"Oncorhynchus_kisutch","Oncorhynchus_kisutch",699,1,0.0372242536072523,-0.0838869500786185,0.0274104959679021,-0.00729682499488789,0.0305840964584317,0.0231473271752753,0.00784909148615474,0.0183116761533785,-0.0220187536425191,0.0614391257407702,-0.0630573883076346,0.00766856329513034,0.0107876104541778,0.0625744694577055,-0.0115043447433641,0.0536748671207212,0.0238845710807692,-0.0914326392140859,0.0183300066268258,-0.0258201458086678,-0.0207511179602003,-0.0388737951443682,0.057293823587183,0.0205711676755144,-0.0433377700534089,-0.040560672242872,-0.0372486945707318,0.00155611475339129,-0.0176640807821447,-0.0216340889603393,0.0851930636475456,0.0327429771648027,-0.0374461609869837,-0.0296475927728445,-0.0691864764759798,-0.055465274999268,0.00463720144306927,0.0152087603981444,0.120542118924682,-0.165102686112064,-0.00280693608603442,-0.061173721450679,0.141372395547736,-0.0360101735645794,0.188234303890269,0.0747242909954284,0.0805777359298427
"Oncorhynchus_mykiss","Oncorhynchus_mykiss",119,1,NA,NA,NA,NA,0.0497768656687088,0.335961648863431,0.242116854351944,0.0193146236398831,0.341545160411044,0.0160531991456485,0.232833785812839,-0.228105717398424,0.0985383590226956,0.126954720501201,0.126954720501202,NA,NA,0.046776962917666,0.0245405685816111,-0.0139522868062443,-0.0543765321188507,-0.0790824801580747,0.113955061634703,-0.169908546504537,-0.153384492975939,0.185580934402458,0.111749523093638,0.104994304033723,0.0708493938825401,-0.214004692667108,0.14463267579568,-0.00719292582947575,-0.139237300534203,0.0219124336236637,-0.0102357454780631,-0.174469361206777,-0.0702797092541859,-0.0702641893429931,-0.0471470509376639,-0.0228427085369884,-0.0136369895066575,0.0457240949895712,0.0189705398783786,-0.0450390425541367,-0.106820107911859,-0.146695131050873,NA
"Oncorhynchus_nerka","Oncorhynchus_nerka",1939,1,-0.0683679148649253,-0.00122433595147147,0.060984440791269,-0.0411908336838759,-0.0440004346968594,-0.125420995797455,0.114890009950089,0.0311123126400311,0.0502770513436213,-0.0409540063794326,0.0346569395005238,0.028538276871973,-0.0285347557150201,-0.00357557350026955,0.0742218922838916,-0.0612822458922715,0.0166875157568,-0.0236901803127019,0.00081691161737707,0.0260494860870306,0.0410590186271999,-0.0597816496381503,0.0411450425856568,-0.073958910108654,0.0490888507069393,-0.0294610746630352,-0.0221756120203899,-0.016822093391764,0.0214506975211103,-0.0153489984597121,0.0595780750646842,-0.0372417032192479,0.0839009083281924,-0.122281780940784,-0.0406099108271578,0.0320788332997973,-0.0536011545306502,-0.00999608134115997,0.0724133881713585,-0.0554222190826067,0.0595505404927339,0.0674959758971634,-0.216445826946245,0.191264197819632,0.282389886339176,0.335011215123687,0.360300936899493
"Oncorhynchus_tshawytscha","Oncorhynchus_tshawytscha",1041,1,0.0247303270278641,-0.0865158380025956,-0.109070599373559,-0.0590523974527221,-0.00569293331103076,-0.00800631195776687,-0.00495741033443072,0.0063586884190918,0.0120042811865716,0.000506642607946675,-0.018577743568978,-0.056926958704203,0.000636837889410735,0.0180194349170735,0.00913376493866049,0.0028280081824364,-0.0252510574300992,0.00958714985011759,-0.0219791436343024,-0.0142476708367835,-0.0307158823511643,-0.000712914402087905,-0.000798531224673447,0.0295697194877278,0.0299241501882221,0.000707272432337689,0.0187561228857273,-0.0358167553495777,-0.0431442628666355,-0.0104113946599375,0.0198052185939903,0.0342298330907324,0.044696502762704,0.021454409927391,-0.0281654935319089,-0.0857364257053167,-0.0947099632167383,-0.0545568320546561,-0.00344396572566926,-0.0235960244905144,-0.0220402645473051,0.0151274030619107,0.0176111378645566,-0.0590355354986301,-0.0504536703416205,0.0370960820267626,0.0198494956670783
"Onychogalea_fraenata","Onychogalea_fraenata",51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2498774732166,-0.425968732272281,0.549823823340774,0.331699633670012,0.0589008902114041,-0.185705779586636,-0.239264365418566,0.225506760520917,0.123687605852385,0.096631941414502,0.0785247759239113,0.0531134482799063,0.037251871495073,0.0250549679693578,-0.0935251888233525,0.053029809677395,0.084477954253887,0.106379509770815,-0.064716011964251,-0.100201538506646,-0.162131204131525,-0.350800105152282,-0.319801023414713
"Onychomys_leucogaster","Onychomys_leucogaster",10,1,NA,NA,NA,NA,NA,NA,NA,NA,0.013337051419562,0.0133370514196858,0.0133370514198963,0.0133370514201122,0.0133370514202646,0.0133370514203343,0.0133370514203472,0.0133370514203411,0.0133370514203375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Onychomys_torridus","Onychomys_torridus",10,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0173325970818681,0.0148876939680936,0.00863304495281303,-0.00140971249958088,-0.0128840616495002,-0.0222687360251833,-0.0271701238786594,-0.0279482342530769,-0.0271744617777412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Onychoprion_anaethetus","Onychoprion_anaethetus",18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0217328468905453,-0.00903057698832943,-0.0397940008672037,-0.0397940008672037,0.329588001734407,0.329588001734408,-3.12917381596334e-05,-3.12917381595779e-05,0.0191475912413486,-0.0327157117777876,0.0115803829148985,0.14848444220374,-0.0636003292198319,-0.0525714292888784,0.0402519922552891,0.0797019612552852,-0.114150710950669,NA,NA,NA,NA,NA
"Onychoprion_fuscatus","Onychoprion_fuscatus",17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00250230355957193,-0.00244288982505037,-0.00232406235600813,-0.00214582115244433,-0.00190816621435985,-0.00161109754175648,0.0019815841533557,0.00237139919955487,0.00298009852076175,0.00374867298000714,0.00463099188992944,0.045668031400016,0.0461391844921923,0.0464769501193486,0.0466860909517536,0.0467926800477517,0.0127127064071251,0.0161231835438218,0.0161231835438218,0.0161231835438218,NA,NA,NA,NA,NA,NA,NA
"Onychoprion_lunatus","Onychoprion_lunatus",30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0257064010562844,0.0245833805589668,0.0349393582079622,0.0650005708767698,0.104402335346444,0.13186976762692,0.135112157025302,0.118488441339456,0.0920506165057575,0.0598301415776876,0.0228912499029152,-0.0105954577348855,-0.0263618716583669,-0.0179068613642319,0.00417980267049423,0.0203097199423561,0.0188309670635891,0.00339121470547221,-0.0147951640820398,-0.028201021816423,-0.0357030745955225,-0.0378080578638604,-0.0334790986278946,-0.0224467580225896,-0.00830035876663393,0.00284916599383012,0.00706890718193343,0.00558093269306648,0.00304700823060466,NA,NA,NA,NA,NA,NA,NA,NA
"Onychostoma_barbatulum","Onychostoma_barbatulum",36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.152553766206478,-0.00120042770797052,0.0295486960288095,0.0547384656668237,0.13614492804878,-0.0181169592365114,0.00540498429537012,-0.0778975837756219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oophaga_pumilio","Oophaga_pumilio",2,1,NA,NA,NA,0.0763883458634547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oophaga_vicentei","Oophaga_vicentei",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271419557405353,0.271419557405353,0.271419557405353,0.271419557405353,0.271419557405353,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ophichthus_gomesii","Ophichthus_gomesii",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301029995663981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ophioblennius_atlanticus","Ophioblennius_atlanticus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ophiodon_elongatus","Ophiodon_elongatus",412,1,-0.00595445641901238,-0.00615982140570977,-0.00774189239559438,-0.0130387992111018,-0.0189943168459405,-0.0183676350569113,-0.00801335871164837,0.000133442913359324,0.00182552444439883,-0.000611448708311853,0.000176042157351628,0.00407415352802839,0.00199066385316409,-0.010466639638058,-0.0235461176436759,-0.023473842726272,-0.00994493459196225,0.00228692123892963,-0.000153154972837998,-0.0153725281487274,-0.0297680279339552,-0.0319102561669785,-0.0213503955818443,-0.00683882043681118,0.00159054025646225,0.000660602065658322,-0.00475665973239477,-0.00391734989764333,0.00588315772625525,0.016796357353177,0.0203509198790354,0.0172546877767354,0.014269366523874,0.0408394597758401,-0.0158052392399618,0.00760239890265477,-0.018319858489051,-0.0199654594259656,-0.00602252188844783,0.00883198291492047,0.0072313288768316,-0.0852603095754033,-0.0360610162893025,0.0232841052568263,0.0366182295570809,0.0456856149420721,0.031952347172469
"Ophisternon_gutturale","Ophisternon_gutturale",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oporornis_agilis","Oporornis_agilis",260,1,-0.00431998618876531,-0.0045510907414467,-0.00688706034321562,-0.00734305432286214,-0.00608773082438194,-0.00624298273195283,-0.00620691592246413,-0.00601286322889197,-0.0057048846314359,-0.0053224751473728,-0.00492241298257834,-0.00458503794141857,-0.00437811989032528,-0.00431908364163951,-0.00438287886456984,-0.00453921447480125,-0.00476716798018484,-0.00503850496537538,-0.00530916648602135,-0.00553523760651599,-0.00568236491223372,-0.00571365763997342,-0.00559331194294731,-0.00532944041036966,-0.00500514163613271,-0.00473709845517778,-0.00459578654362775,-0.00458373838742872,-0.00468842934748752,-0.00491392281660885,-0.00522971617902109,-0.00551830999132552,-0.00563455688674589,-0.00554137379120199,-0.00536425841691738,-0.00529388370451896,-0.00544527947969115,-0.00580975422652457,-0.00629829468087349,-0.00678819887400928,-0.00715052531966918,-0.00730471350435731,-0.0113361531881187,-0.0112408443600083,NA,NA,NA
"Opsodoras_boulengeri","Opsodoras_boulengeri",80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.202436407926379,0.0869733927716234,-0.10995574376208,-0.244039192352647,-0.245329797999721,-0.154253123856533,-0.122925541432102
"Opsodoras_stuebelii","Opsodoras_stuebelii",48,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.163110954090072,-0.0710056476934427,0.050196272487724,0.100722854984752,0.0334423575221397,-0.100859880617115,-0.199797068864901
"Orcaella_brevirostris","Orcaella_brevirostris",22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0170266296741723,-0.0170266296741728,-0.0170266296741728,-0.0170266296741723,-0.0170266296741728,-0.0170266296741728,-0.00571072842508213,-0.0182749563496246,-0.0155505352477975,-0.0155505352477976,-0.00896322891487751,0.00204842063321375,-0.00475540265004493,0.00011312835984619,0.00011312835984619,0.00011312835984619,0.000113128359846263,-0.00749634355995924,0.00437522574713264,0.0183693795481633
