ID,min_year,max_year
11624,1995,2005
11625,1995,2005
11626,1995,2005
11627,1995,2005
11628,1995,2005
11629,1995,2005
11630,1995,2005
11631,1995,2005
11632,1995,2005
11633,1995,2005
11634,1995,2005
11635,1995,2005
11636,1995,2005
11637,1995,2005
11638,1995,2005
11639,1995,2005
11640,1995,2005
11641,1995,2005
11642,1995,2005
11643,1995,2005
11644,1995,2005
11645,2003,2011
11646,1987,2006
11647,1994,2007
11648,1994,2007
11649,1983,2003
11650,1983,2003
11651,1958,2006
11652,1993,2008
11653,1998,2005
11654,1998,2005
11655,1998,2005
11656,1998,2005
11657,1998,2005
11658,1998,2005
11660,1998,2005
11661,1998,2005
11662,2004,2009
11663,1998,2005
11664,1998,2005
11665,2004,2009
11666,1998,2005
11667,2004,2009
11668,2004,2009
11669,1998,2005
11670,2004,2009
11671,1998,2005
11672,1998,2005
11673,1998,2005
11675,1980,2010
11676,1977,1996
11677,1977,1996
11685,1978,1996
11691,1965,2010
11692,1977,1996
11695,1978,1996
11696,1977,1996
11702,1978,1996
11706,1965,2010
11707,1979,2013
11709,1977,1996
11713,1998,2005
11714,1998,2005
11715,1998,2005
11716,1998,2005
11717,1998,2005
11718,1998,2005
11719,1998,2005
11720,1998,2005
11721,1998,2005
11722,2004,2009
11723,2004,2009
11724,1998,2005
11725,2004,2009
11726,2004,2009
11727,1998,2005
11728,1998,2005
11729,1998,2005
11730,1998,2005
11731,1998,2005
11732,1998,2005
11733,1998,2005
11734,1998,2005
11735,1998,2005
11736,1998,2005
11737,1998,2005
11738,1998,2005
11739,1998,2005
11740,1998,2005
11741,1998,2005
11742,1998,2005
11743,1998,2005
11744,1998,2005
11745,2011,2012
11746,2011,2012
11747,1973,1981
11748,1973,1981
11749,1973,1981
11750,1973,1981
11751,1979,1998
11752,2001,2003
11753,1998,2012
11754,1998,2012
11755,1998,2012
11756,1998,2012
11757,1998,2012
11758,1998,2012
11759,1998,2012
11760,1998,2012
11761,1998,2012
11762,1998,2012
11763,1998,2012
11764,1998,2012
11765,1998,2012
11766,1998,2012
11767,1998,2012
11768,1998,2012
11769,1998,2012
11770,1998,2012
11771,1998,2012
11772,1998,2012
11773,1998,2012
11774,1998,2012
11775,1998,2012
11776,1998,2012
11777,1998,2012
11778,2003,2011
11779,1998,2008
11780,1998,2008
11781,1998,2008
11782,1998,2008
11783,1970,2009
11784,1983,2001
11785,2008,2009
11786,1998,2008
11787,1983,2007
11788,1998,2008
11789,1998,2008
11790,1998,2008
11791,1998,2008
11792,1998,2008
11793,1998,2008
11794,1993,2010
11795,1998,2008
11796,1993,2010
11797,1993,2010
11798,1993,2010
11799,1993,2010
11800,1993,2010
11801,2006,2008
11802,1993,2010
11803,1998,2008
11804,2006,2008
11805,1998,2008
11806,1992,2002
11807,1998,2008
11808,1992,2002
11809,2006,2008
11810,1998,2008
11811,1992,2002
11812,1998,2008
11813,1992,2002
11814,1998,2008
11815,1992,2002
11816,1998,2008
11817,1992,2002
11818,1998,2008
11819,1992,2002
11820,1998,2008
11821,1998,2008
11822,1992,2002
11823,1992,2002
11824,1998,2008
11825,1994,2002
11826,1992,2002
11827,1998,2008
11828,1992,2002
11829,1992,2002
11830,1992,2002
11831,1998,2008
11832,1992,2002
11833,1998,2008
11834,1992,2002
11835,1992,2002
11836,1992,2002
11837,1992,2002
11838,1998,2008
11839,1992,2002
11840,1998,2008
11841,1992,2002
11842,1992,2002
11843,1998,2008
11844,1992,2002
11845,1992,2002
11846,1998,2008
11847,1992,2002
11848,1992,2002
11849,1992,2002
11850,1994,2002
11851,1993,2002
11852,1992,2002
11853,1992,2002
11854,1992,2002
11855,1993,2002
11856,1992,2002
11857,1994,2002
11858,1992,2002
11859,1992,2002
11860,1992,2002
11861,1992,2002
11862,1992,2002
11863,1992,2002
11864,1994,2002
11865,1993,2002
11866,1992,2002
11867,1993,2002
11868,1992,2002
11869,1992,2002
11870,1992,2002
11871,1992,2002
11872,1992,2002
11873,1992,2002
11874,1992,2002
11875,2001,2002
11876,1991,2010
11877,1995,2010
11878,1989,2010
11879,1993,2010
11880,2009,2010
11881,1999,2010
11882,1993,2008
11883,2001,2009
11884,2008,2011
11885,1999,2011
11886,1950,2009
11887,1955,2011
11888,1957,2000
11889,1973,2001
11890,1989,2012
11891,2004,2008
11892,2003,2008
11893,2008,2009
11894,1978,1982
11895,1978,1982
11896,1993,2009
11897,1978,1982
11898,1978,1982
11899,1978,1982
11900,1978,1982
11901,2000,2004
11902,2005,2008
11903,1994,2011
11904,1990,1991
11905,1990,1991
11906,1990,1991
11907,1990,1991
11908,2000,2002
11909,1998,2002
11910,2000,2002
11911,2000,2002
11912,2002,2009
11913,2000,2002
11914,1994,2005
11915,2000,2002
11916,2000,2002
11917,2002,2009
11918,2002,2009
11919,2000,2002
11920,2002,2009
11921,2002,2009
11922,2002,2009
11923,2002,2009
11924,2002,2009
11925,2002,2009
11926,2002,2009
11927,2002,2009
11928,2002,2009
11929,1981,1988
11930,1986,1988
11931,1985,2000
11932,1987,2006
11933,1992,2005
11935,1987,1992
11936,1991,2001
11937,1988,2001
11938,1994,2008
11939,2005,2007
11940,1994,2005
11941,2005,2007
11942,1996,2000
11943,1994,2005
11944,1994,2005
11945,1994,2005
11946,1994,2005
11947,2005,2008
11948,2006,2008
11950,2005,2009
11951,2005,2009
11952,1986,1989
11953,2000,2006
11954,2000,2006
11955,2000,2006
11956,2000,2006
11957,2000,2006
11958,2000,2006
11959,2000,2006
11960,2000,2006
11961,2000,2006
11963,2000,2006
11964,2000,2006
11965,2000,2006
11966,2000,2006
11967,2008,2009
11968,1986,1988
11969,1987,1993
11970,1986,1993
11971,1986,1993
11972,1976,2012
11973,1978,1981
11975,1991,2006
11976,1999,2009
11977,2001,2003
11981,1997,2009
11982,1997,2009
11983,1999,2009
11984,1969,2007
11985,2005,2008
11986,1995,2008
11987,2005,2008
11988,2007,2008
11989,1995,2011
11990,1992,2009
11991,1984,2005
11992,1984,2005
11993,1996,2000
11994,1978,1997
11995,1978,1997
11996,1978,1997
11997,1978,1997
11998,1978,1997
11999,1978,1997
12000,1978,1997
12001,1978,1997
12002,1978,1997
12003,1978,1997
12004,1978,1997
12005,1982,1990
12006,1982,1990
12007,1981,2010
12009,1964,2009
12010,1960,2009
12011,1981,2000
12012,1997,2007
12013,1999,2010
12014,1976,2010
12015,1993,2008
12016,1981,2000
12017,1969,2008
12018,1976,2010
12019,1993,1999
12020,1987,2001
12021,1969,2008
12022,1988,2000
12023,1986,2007
12024,1970,1995
12025,1985,2010
12026,1976,2003
12027,1983,2010
12028,1983,2010
12029,1983,2010
12030,1983,2010
12032,1983,2010
12033,1983,2010
12034,1983,2010
12035,1976,2003
12036,1983,2010
12037,1981,2010
12038,1983,2010
12039,1983,2010
12040,1983,2010
12041,1976,2003
12042,1983,2010
12043,1976,2003
12044,1977,1986
12045,1976,2003
12046,1976,2003
12048,1999,2001
12049,1996,2000
12050,1997,2012
12051,2000,2011
12052,1987,2009
12053,2000,2011
12054,1963,1990
12055,1981,1999
12056,1982,2010
12057,1960,1991
12058,1982,2011
12059,1982,2010
12060,2000,2010
12061,1975,1995
12062,1993,1995
12063,2000,2011
12064,1978,2001
12065,1960,2000
12066,1998,1999
12067,1968,1970
12068,1995,2008
12070,1970,2006
12071,1986,1987
12072,1986,1987
12074,1959,2008
12075,1986,2008
12076,2002,2010
12077,2004,2010
12078,1968,1970
12079,2004,2010
12080,2004,2010
12081,1976,1989
12082,1959,1984
12083,1995,2008
12084,1980,2011
12085,1980,2011
12086,1980,2011
12087,1964,2010
12088,1964,2010
12089,1986,2006
12090,1986,2006
12091,1982,2010
12092,1982,2010
12093,1975,2003
12094,1963,1997
12095,1980,2011
12096,1980,2011
12097,1980,2011
12098,1980,2011
12099,1980,2011
12100,1959,1990
12101,1959,1990
12102,2000,2011
12103,2000,2011
12104,2000,2011
12105,1971,1993
12106,1971,1993
12107,1971,1993
12108,1980,1982
12109,2001,2002
12110,2001,2011
12111,1995,2000
12112,1982,2011
12113,1996,2012
12114,1985,1987
12115,2001,2013
12116,1980,1982
12117,1975,1977
12118,1993,1995
12119,1995,1996
12120,1993,1995
12121,2001,2013
12123,2000,2013
12124,2000,2013
12125,2000,2009
12126,2000,2013
12127,2000,2004
12128,2000,2013
12129,1982,2011
12130,2000,2013
12131,1974,2003
12132,2000,2010
12133,2002,2006
12134,2002,2006
12135,2002,2006
12136,2002,2004
12137,1970,1995
12138,1974,2011
12139,1995,1999
12140,2000,2004
12141,1981,2011
12142,1992,1997
12143,1992,1997
12144,1990,1999
12145,1990,1999
12146,2000,2010
12147,1990,1999
12148,1992,1997
12149,1992,1997
12150,1990,1999
12151,1990,1999
12152,1990,1999
12153,1997,2006
12154,2003,2006
12155,1970,1995
12156,2002,2010
12157,2005,2010
12158,1994,2010
12159,2002,2010
12160,2002,2010
12161,1970,1971
12162,1999,2006
12163,2001,2002
12164,2000,2001
12165,2001,2002
12166,1959,1983
12167,2004,2008
12168,2004,2008
12169,2001,2008
12170,2004,2008
12171,2001,2008
12172,2004,2008
12173,1977,1982
12174,2004,2008
12175,2004,2011
12176,2001,2008
12177,1995,2002
12178,2001,2008
12179,2002,2007
12180,2004,2011
12181,2004,2008
12182,2004,2008
12183,2000,2011
12184,1982,2004
12185,1982,2004
12186,1993,1995
12187,2000,2011
12188,2009,2011
12189,1993,1998
12190,1968,2003
12191,2000,2011
12192,1983,2003
12193,1970,1995
12194,2000,2011
12195,1998,2003
12196,1987,1999
12197,1976,2010
12198,1991,2010
12199,1987,2003
12200,1984,1988
12201,1987,2008
12202,1971,1999
12203,1998,2003
12204,1993,2006
12206,1984,2005
12207,2004,2010
12208,2004,2010
12209,2004,2010
12210,1968,2006
12211,1976,2005
12212,1971,2006
12213,1988,1990
12214,1999,2005
12215,2004,2005
12216,1971,2005
12217,1984,2000
12218,1986,1999
12219,1971,2006
12220,1999,2006
12221,1957,2006
12222,1967,1992
12223,1987,2008
12224,1987,2008
12225,2002,2003
12226,1993,2008
12227,1987,2008
12228,2000,2012
12229,2000,2012
12230,2000,2011
12231,2000,2011
12232,1983,1986
12233,2000,2011
12234,2000,2011
12235,1983,1986
12236,1983,1986
12237,1983,1986
12238,2000,2011
12239,1983,1986
12240,1983,1986
12241,1983,1986
12242,1983,1986
12243,1983,1986
12244,1983,1986
12245,2000,2011
12246,1983,1986
12247,1995,1996
12248,1983,1986
12249,1987,2003
12250,1983,1986
12251,1983,1986
12252,1992,1994
12253,1986,2008
12254,1983,1986
12255,1983,1986
12256,1983,1986
12257,1981,2003
12258,1999,2000
12259,1980,2002
12260,1983,1986
12261,1999,2000
12262,1983,1986
12263,1983,1986
12264,1983,1986
12265,1968,1991
12266,1983,1986
12267,1983,1986
12268,1987,2003
12269,1981,2011
12270,1983,1986
12271,1983,1986
12272,1983,1986
12273,1983,1986
12274,1983,1986
12275,1983,1986
12276,1983,1986
12277,1982,1999
12278,1983,1986
12279,1995,2002
12280,1981,1999
12281,1985,1987
12282,2002,2009
12283,1972,2007
12284,1950,1981
12285,1995,2006
12286,1988,2010
12287,1995,2004
12288,1995,2005
12289,1995,2006
12290,1981,2011
12291,1995,2004
12292,1988,2010
12293,1995,2005
12294,1995,2006
12295,1960,2003
12296,1995,2004
12297,1995,2005
12298,1995,2006
12299,1995,2004
12300,1995,2005
12301,1994,2003
12302,1983,2000
12303,1985,1988
12304,1960,2003
12305,1988,2011
12306,1987,2008
12307,1987,2008
12308,1959,2008
12309,1995,2006
12310,1995,2004
12311,1995,2006
12312,1995,2004
12313,1994,2003
12314,1995,2005
12315,1997,2003
12316,1997,2003
12317,1995,2006
12318,1995,2004
12319,1997,2003
12320,1995,2005
12321,1979,1983
12322,1991,1996
12323,1994,2003
12324,1988,2011
12325,1994,2003
12326,1991,1996
12327,1991,1996
12328,1980,1992
12329,1994,2003
12330,1988,1994
12331,1987,1994
12332,1990,1994
12333,1989,1994
12334,1988,1994
12335,1986,1993
12336,1991,2002
12337,2002,2008
12338,2002,2008
12339,1986,2008
12340,1986,2008
12341,2004,2013
12342,1980,1984
12343,1985,1989
12344,1993,1998
12345,1993,1998
12346,1968,1995
12347,2004,2005
12348,1987,2003
12349,2004,2005
12350,2004,2005
12351,2004,2005
12352,2000,2006
12353,2004,2005
12354,2004,2005
12355,1982,2000
12356,2004,2005
12357,1959,2007
12358,2004,2005
12359,1994,2003
12360,1987,2006
12361,2000,2012
12362,1987,2003
12363,1975,2012
12364,1981,2011
12365,1987,2003
12366,2006,2008
12367,1996,2009
12368,2004,2008
12369,1974,2011
12370,2004,2008
12371,1988,1999
12372,1993,2002
12373,1993,2002
12374,1993,2002
12375,1998,2000
12376,1993,2002
12377,1974,2011
12378,1993,2002
12379,1969,2010
12380,1979,2012
12381,2003,2004
12382,1981,2011
12383,2003,2004
12384,2003,2004
12385,2003,2004
12386,2003,2004
12387,1993,2002
12388,1998,2002
12389,1993,2002
12390,1993,2002
12391,1975,1995
12392,1982,2000
12393,1988,1995
12394,1985,1995
12395,1994,2005
12396,2002,2010
12397,1999,2006
12398,1999,2006
12399,1994,2003
12400,1993,1998
12401,2001,2002
12402,1972,2007
12403,1997,1999
12404,2001,2007
12405,1997,1999
12406,1997,1999
12407,1997,1999
12408,1992,1993
12409,1997,1999
12410,1997,1999
12411,1997,1999
12412,1997,1999
12413,2002,2007
12414,1998,1999
12415,1998,1999
12416,1998,1999
12417,1998,1999
12418,1998,1999
12419,2005,2011
12420,1982,2006
12421,2000,2002
12422,1997,1999
12423,1997,1999
12424,1990,1992
12425,1982,2011
12426,1993,2005
12427,1982,2011
12428,2002,2005
12429,1990,1992
12430,1979,1997
12431,1982,2011
12432,1982,2011
12433,1979,1997
12434,1979,1997
12435,1979,1997
12436,1979,1997
12437,1982,2011
12438,1961,2010
12439,1979,1997
12440,1982,2011
12441,1979,1997
12442,1979,1997
12443,1979,1997
12444,1982,2011
12445,1960,2010
12446,1984,1989
12447,1982,2011
12448,1988,1995
12449,2007,2009
12451,1982,2011
12453,2004,2011
12454,1981,1993
12455,1981,1993
12456,1992,1993
12457,1981,1993
12458,1976,1989
12459,1976,1989
12460,1976,1989
12461,1976,1989
12462,2000,2012
12463,2000,2012
12464,1999,2012
12465,2001,2012
12466,2000,2012
12467,2001,2012
12468,2000,2012
12469,2001,2012
12470,2001,2012
12471,1995,1997
12472,1995,1997
12473,1995,1997
12474,1995,1997
12475,1995,1997
12477,1981,2009
12478,2004,2008
12479,2001,2008
12480,2004,2008
12481,2004,2008
12482,2001,2008
12483,2004,2008
12484,2004,2008
12485,2001,2008
12486,2003,2010
12487,2003,2010
12488,1991,1994
12489,2000,2010
12490,1999,2006
12491,1981,2008
12492,1992,1993
12493,2001,2003
12494,1992,1993
12495,2001,2003
12496,2001,2003
12497,1989,2010
12498,2001,2003
12499,2001,2003
12500,1972,2002
12501,1972,2002
12502,1992,1993
12503,1992,1993
12504,1988,2011
12505,2001,2003
12506,1985,2006
12507,1990,2005
12508,1995,2003
12509,2005,2009
12510,1991,2012
12511,2005,2009
12512,2009,2012
12513,1995,2000
12514,2009,2013
12515,2001,2012
12516,1987,2012
12517,1981,1982
12518,1995,2000
12519,1987,2012
12520,1995,2000
12521,1990,2010
12522,2003,2012
12523,1995,2000
12524,2004,2012
12525,1981,2008
12526,1996,2009
12527,1999,2006
12528,1999,2006
12529,1999,2006
12530,1989,2012
12531,2004,2012
12532,1987,2012
12533,2008,2010
12534,1988,2011
12535,2005,2011
12536,1966,1991
12537,2003,2012
12538,1988,2011
12539,2003,2011
12540,1988,2011
12541,1989,2012
12542,1998,2007
12543,2004,2013
12544,1999,2012
12545,2003,2012
12546,1988,2011
12547,2004,2013
12548,1988,2011
12549,1972,2010
12550,1961,2013
12551,1965,2013
12552,2001,2012
12553,1997,2012
12554,1999,2005
12555,2007,2012
12556,2008,2012
12557,1987,2012
12558,2003,2012
12559,2003,2012
12560,1999,2005
12561,1987,2012
12562,2003,2012
12563,2002,2012
12564,2006,2012
12565,1976,2010
12566,1995,2001
12567,1991,1994
12568,1950,1994
12569,2002,2005
12570,1982,2012
12571,1970,1999
12572,1973,1999
12573,1967,1996
12574,1988,1996
12575,1987,2008
12576,1987,2008
12577,1993,2008
12578,1987,2008
12579,1959,2007
12580,2002,2012
12581,1959,2007
12582,1960,2008
12583,1976,2000
12584,1987,2009
12585,1987,2007
12586,1987,2007
12587,1987,2007
12588,1987,2007
12589,1986,2008
12590,1987,2009
12591,1987,2009
12592,1987,2009
12593,1987,2009
12594,1987,2008
12595,1987,2009
12596,1987,2009
12597,1987,2009
12598,1992,2009
12599,1987,2009
12600,1987,2009
12601,1987,2009
12602,1987,2009
12603,1981,1984
12604,1987,2007
12605,1987,2007
12606,1987,2007
12607,1987,2007
12608,1998,2003
12609,1976,2010
12610,2000,2010
12611,1995,2001
12612,1995,2001
12613,2008,2012
12614,2000,2011
12615,1992,1994
12616,1993,1995
12617,1991,1994
12618,1992,1994
12619,2000,2009
12620,1984,2006
12621,1984,2005
12622,1984,2006
12623,1995,2001
12624,1987,2008
12625,1995,2010
12626,1995,2001
12627,1995,2009
12628,1995,2001
12629,1993,2008
12630,1995,2001
12631,1993,2008
12632,1987,2002
12633,1964,2003
12634,1982,2012
12635,1992,2000
12636,1982,2012
12637,1982,2012
12638,1970,1995
12639,2002,2005
12640,1997,2006
12641,1996,2000
12642,1973,1996
12643,2002,2005
12644,2002,2005
12645,2001,2013
12646,1991,2010
12647,1966,1999
12648,1991,2010
12649,1991,2010
12650,1971,2011
12651,1991,2010
12652,1991,2010
12653,1989,2004
12654,1987,1995
12655,1968,1997
12656,1971,2011
12657,1981,2002
12658,1968,2002
12659,1970,2011
12660,1976,2010
12661,1987,2001
12662,1987,2001
12663,1987,2001
12664,1987,2001
12665,1987,2001
12666,1987,2001
12667,1987,2001
12668,1987,2001
12669,1987,2001
12670,1987,2001
12671,1976,2010
12672,2002,2005
12673,1976,2010
12674,2002,2005
12675,1971,2010
12676,1976,2010
12677,1976,2010
12678,1968,2008
12679,1976,2010
12680,1991,2007
12681,1984,1986
12682,1987,2008
12683,1987,2008
12684,2002,2003
12685,1993,2004
12686,1993,2004
12687,1976,2008
12688,2009,2010
12689,2006,2012
12690,1981,1994
12691,1995,2012
12692,1995,2004
12693,1995,2004
12694,1983,1997
12695,1983,1997
12696,1989,1997
12697,1985,1997
12698,1983,1997
12699,1983,1997
12700,1985,1997
12701,1990,1997
12702,1983,1993
12703,2001,2006
12704,2001,2006
12705,2001,2003
12706,2001,2006
12707,2001,2006
12708,2001,2003
12709,2001,2006
12710,2001,2006
12711,2001,2003
12712,2001,2006
12713,2001,2006
12714,2001,2006
12715,2001,2003
12716,2001,2006
12717,2001,2006
12718,2001,2003
12719,2001,2006
12720,2001,2006
12721,2001,2006
12722,2002,2006
12723,2001,2003
12724,2001,2006
12725,2001,2003
12726,1978,1981
12727,1999,2002
12728,1999,2002
12729,1999,2002
12730,1999,2002
12731,1999,2002
12732,1994,1998
12733,1994,1998
12734,1994,1998
12735,1994,1998
12736,1999,2003
12737,2001,2003
12738,1996,2003
12739,1978,1981
12740,1978,1981
12741,2006,2008
12742,2006,2008
12743,1999,2005
12744,1999,2005
12745,1999,2003
12746,1999,2003
12747,1999,2003
12748,1999,2003
12749,1999,2003
12750,1999,2003
12751,1999,2003
12752,1999,2003
12753,1999,2003
12754,1971,1973
12755,1971,1974
12756,1971,1973
12757,1971,1974
12758,1971,1974
12759,1971,1973
12760,1971,1974
12761,1975,1982
12762,1975,1982
12763,1975,1982
12764,1985,1995
12765,1984,1995
12766,1984,1995
12767,1996,2010
12768,1996,2010
12769,1996,2010
12770,1972,1982
12771,1972,1982
12772,1972,1978
12773,1984,1991
12774,1984,1995
12775,1984,1993
12776,1996,2008
12777,1996,2010
12778,1999,2010
12779,1977,1994
12780,1977,1994
12781,1977,1994
12782,1995,2009
12783,1995,2009
12784,1995,2009
12785,1995,1997
12786,1995,1997
12787,1995,1997
12788,1995,1997
12789,1995,1997
12790,1995,2014
12791,1995,1997
12792,1995,1997
12793,1995,1997
12794,1995,1997
12796,1992,2002
12797,1981,2009
12798,1988,2009
12799,1950,2010
12800,1950,2010
12801,1950,2010
12802,1950,2010
12803,1978,1994
12804,1995,2001
12805,1974,1985
12806,1992,2017
12807,1992,2017
12808,1992,2017
12809,1992,2017
12810,1992,2017
12811,1992,2017
12812,1992,2012
12813,1992,2012
12814,1992,2017
12815,1992,2017
12816,1992,2017
12817,1992,2012
12818,1992,2017
12819,1992,2017
12820,1992,2017
12821,1992,2012
12822,1992,2017
12823,1992,2017
12824,1992,2017
12825,1992,2017
12826,1992,2017
12827,1992,2017
12828,1992,2017
12829,1992,2017
12830,1992,2017
12831,1992,2017
12832,1992,2017
12833,1992,2017
12834,1992,2017
12835,1992,2017
12836,1992,2017
12837,1992,2012
12838,1992,2017
12839,1992,2017
12840,1992,2017
12841,1992,2017
12842,1992,2017
12843,1992,2017
12844,1992,2017
12845,1992,2017
12846,1992,2017
12847,1992,2017
12848,1992,2017
12849,1992,2017
12850,1992,2017
12851,1992,2017
12852,1992,2017
12853,1992,2017
12854,1992,2017
12855,1992,2017
12856,1992,2017
12857,1992,2012
12858,1992,2017
12859,1992,2017
12860,1992,2017
12861,1992,2017
12862,2006,2012
12863,2006,2012
12864,2006,2012
12865,2006,2012
12866,2006,2012
12867,2006,2012
12868,2006,2012
12869,2006,2012
12870,2006,2012
12871,2006,2012
12872,2006,2012
12873,2006,2012
12874,2006,2012
12875,2006,2012
12876,2006,2012
12877,2006,2012
12878,2006,2012
12879,2006,2012
12880,2001,2015
12881,2001,2015
12882,2001,2015
12883,2001,2015
12884,2001,2015
12885,2001,2015
12886,2001,2015
12887,2001,2013
12888,2001,2015
12889,2001,2015
12890,1997,2012
12891,1997,2012
12892,1984,2016
12893,1984,2016
12894,1984,2016
12895,1984,2016
12896,1984,2016
12897,1984,2016
12898,1984,2016
12899,1984,2016
12900,1984,2016
12901,1984,2016
12902,1983,1998
12906,1995,1997
12907,1996,1997
12908,1996,1997
12909,1996,1997
12910,1996,1997
12911,1996,1997
12912,1996,1997
12914,1996,1997
12917,2002,2004
12919,2002,2004
12920,2002,2004
12921,2002,2004
12922,2002,2004
12923,2002,2004
12925,2002,2004
12926,2002,2004
12927,2002,2004
12929,1997,1998
12932,1996,1997
12933,1972,2002
12934,1972,2002
12935,1972,2002
12936,1972,1997
12937,1973,1977
12939,2005,2008
12940,1973,1977
12941,1973,1977
12942,1973,1977
12943,1973,1977
12944,2005,2008
12948,2003,2007
