"Binomial","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","Class"
"Gygis alba",0.00111235537268006,0.034673839183675,0.061347062319608,0.0635071017239696,0.0315523233248293,-0.0220330633548149,-0.0692795868959768,-0.0903838221206605,-0.0880322946730782,-0.0498967115013429,-0.0457202194452953,0.00492402360559485,0.00379112929223402,0.00153983989627082,-0.00091642521750801,-0.00296586683686584,-0.00500679430963524,-0.00773399095417926,-0.0109351249438078,-0.0333324800919463,-0.0356468223200455,-0.0359803259894294,NA,NA,NA,"Aves"
"Gyps tenuirostris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-0.5,0,0,0.129088574992831,0.11414003250009,0.088396265842096,0.0607415792223623,0.0371687343041087,0.0169431290284595,-0.00393434748306995,-0.0269575955546718,"Aves"
"Haematopus ater",0.00510753393975649,0.00441178359506178,0.00368824833015624,0.00284727151347663,0.00178891532038195,0.000545642448501527,-0.000717336197655349,-0.00183874275961327,-0.00275877447630468,-0.00347783658328737,-0.00396390329470597,-0.00413266164619663,-0.00390642810075537,-0.00327645982328995,-0.00232211883014388,-0.00118882510266793,-4.0338454386446e-05,0.00098861045307741,0.00180849073108602,0.00236519702891158,0.00264512211199963,0.00270050059132199,0.00264239299541114,0.00257727035247723,0.00254846500950201,"Aves"
"Haematopus fuliginosus",0.00201831578163425,0.00201831578163425,0.00201831578163425,0.00201831578163425,0.00201831578163425,0.00201831578163425,0.00201831578163425,0.00201831578163425,0.00201831578163403,0.00201831578163425,0.00201831578163425,0.00201831578163425,0.00201831578163425,0.00201831578163425,0.453563309277606,-0.0481533501623626,-0.0481533501623627,-0.100343331887994,0.199572354905204,-0.57978359661681,-0.0969100130080565,NA,NA,NA,NA,"Aves"
"Haematopus longirostris",0.0367140408847258,0.082007838715968,0.096606724566505,0.0854700256641268,0.0609076966094168,0.0346079058221077,0.0117425298934316,-0.00877913777639305,-0.0288783710459243,-0.0459993866889716,-0.0526899214807352,-0.0414968640947394,-0.0117315359108769,-0.307745637689384,0.387859919895106,0.00987993708803828,0.11243669579517,-0.205306822190607,0.201872108401571,-0.0236267665412327,-0.175601546636909,0.0633361772180279,0.0633361772179177,0.0633361772177254,NA,"Aves"
"Haemorhous cassinii",-0.0148434754789481,-0.0148751442530999,-0.0148529457752583,-0.0149167727970891,-0.015220863699976,-0.0158255941216209,-0.0166385500158802,-0.0174969451756023,-0.0182751964917778,-0.0188832585159192,-0.0192119082572285,-0.0191479373391322,-0.0186402691521495,-0.017718990865044,-0.0164666688804462,-0.0150060239021577,-0.0134938019249027,-0.0120707244619746,-0.010802215614401,-0.00968823394182222,-0.00872754884783755,-0.00794917284059776,-0.0073868238649063,-0.00704833453411896,-0.00690535916587104,"Aves"
"Haemorhous mexicanus",0.0743943344773615,0.0682287973005387,0.0684382687599359,-0.0410651230961865,0.144052629362134,-0.00280592870903038,0.154643603385598,-0.0355613548863485,0.0837560612930351,-0.0355752585013811,-0.00501179302031322,0.0277161467806761,-0.0232049138284186,-0.0634827110440445,0.0620492880851323,-0.00129174965399482,0.00585571286761111,0.000571226802722761,-0.00223739961672092,0.00400310135008961,0.0102996424141774,0.00558311258095047,-0.00748335581276851,-0.0167144544858961,-0.015927316174713,"Aves"
"Haemorhous purpureus",-0.00332311528768027,-0.00389475535914002,-0.00423144194489497,-0.00433861916867033,-0.00435212222232922,-0.00430672344929472,-0.00413624351903723,-0.00384069772990397,-0.00349853170974648,-0.00312745177845949,-0.00268135670830328,-0.00220298684231755,-0.00184086317590611,-0.0016655209526505,-0.00158268633512076,-0.00149056301652304,-0.00142987144559982,-0.00151199513474984,-0.00177637707009122,-0.00218017058344897,-0.00264763474339885,-0.00305666097482847,-0.00325845421873696,-0.00321415783289961,-0.00306649940747113,"Aves"
"Helmitheros vermivorum",NA,NA,NA,NA,-0.0102133216835578,-0.010093929592434,-0.0101458576193024,-0.0107716997852086,-0.0121895802849159,-0.0143047201450791,-0.0168143463015984,-0.0193944620972435,-0.0218075924679418,-0.0239153764323513,-0.0256855239185102,-0.0272310992808465,-0.02880494746438,-0.0306539966305898,-0.0327980143878746,-0.03505066648423,-0.0370669846288439,-0.0385565463102426,-0.0395097273329403,-0.0401139451121952,-0.0404160540018225,"Aves"
"Hemignathus wilsoni",0.023735852210492,0.0547870316540935,0.0886610455925954,0.130011150586818,0.182878506403149,0.183282381522395,0.0902946218705629,-0.0203436012623104,-0.0272309405103062,0.0776571888443502,0.160491517931875,0.10551227574374,-0.0371254261020023,-0.113514886445935,-0.0610960882223005,0.0226288031384654,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aves"
"Hesperiphona vespertina",-0.0045925510902205,0.00689431098554809,0.00710875729424969,0.00798055379128844,0.0191289569405987,0.0305924047104307,0.027142355388822,0.0106733015659885,-0.0037996293319527,-0.010150778741933,-0.0165614667904047,-0.0288830911598577,-0.040519427186319,-0.043654202494254,-0.0418859014682559,-0.0442141665985172,-0.0505901803819812,-0.0507550858669032,-0.0372615064370899,-0.0152446269347558,0.00141968329696037,0.00188041584103743,-0.0127424762471682,-0.0299945607579231,-0.036725150764515,"Aves"
"Hieraaetus wahlbergi",NA,NA,NA,NA,NA,NA,-0.0118696205245103,-0.0118696205245103,-0.0118696205245103,-0.0118696205245102,-0.0118696205245105,-0.0118696205245102,-0.0118696205245103,-0.0118696205245103,-0.0118696205245103,-0.0118696205245103,-0.0118696205245103,-0.0118696205245103,-0.0118696205245102,-0.0118696205245103,-0.0118696205245102,-0.0118696205245106,-0.0118696205245101,-0.0118696205245103,-0.0118696205245103,"Aves"
"Himatione sanguinea",-0.00489347129288067,-0.00122786986237762,0.0027709680618074,-0.0247595463486965,-0.00184485933645161,0.177604072973891,0.0382798286436015,0.0536628871760745,0.0463090982077359,0.0381727761353141,0.0296035526684788,0.0221368135543352,0.016949622700581,0.0139440175293892,0.0123839855769539,0.01174358809124,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aves"
"Horizocerus albocristatus",NA,NA,NA,-0.297366322639932,-0.297366322639932,-0.297366322639932,0.748190053725267,-0.0650098801379542,-0.0650098801379542,-0.0650098801379541,-0.0650098801379543,-0.0650098801379541,-0.0650098801379542,-0.0650098801379542,-0.0650098801379542,-0.0650098801379542,-0.0650098801379542,-0.0650098801379542,-0.0650098801379542,-0.0650098801379542,1,-0.118692254640215,NA,NA,NA,"Aves"
"Horizocerus hartlaubi",NA,NA,NA,-0.100343331887994,-0.100343331887994,-0.100343331887994,0,-0.0367016349784357,-0.0367016349784355,-0.0367016349784357,-0.0367016349784355,-0.0367016349784357,-0.0367016349784355,-0.0367016349784355,-0.0367016349784357,-0.0367016349784355,-0.0367016349784357,-0.0367016349784355,-0.0367016349784357,-0.0367016349784355,0,0.602059991327963,NA,NA,NA,"Aves"
"Hydrobates furcatus",-0.00381876684791808,-0.00572815027187712,0.0176452685714269,0.0176452685714268,-0.00145493513414996,-0.00145493513415018,-0.00145493513414996,-0.00597052976956736,-0.00597052976956736,-0.00597052976956736,0.00742546490371732,0.00742546490371732,0.00742546490371754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aves"
"Hydrobates leucorhous",-0.00466619304325394,-0.0133532945851192,-0.0133532945851188,-0.0133532945851192,-0.013081635751021,-0.0130816357510211,-0.0130816357510214,-0.0130816357510211,-0.0130816357510211,-0.0130816357510211,0.00188339356342828,-0.0202225019314673,-0.0202225019314675,-0.0670237508868863,-0.252915815997969,-0.252915815997969,-0.00583163199593884,-0.00583163199593972,-0.00583163199593884,-0.00583163199593884,-0.00583163199593884,-0.00583163199593884,-0.00583163199593884,-0.00583163199593884,-0.00583163199593884,"Aves"
"Hydrobates pelagicus",-0.00644485944493321,-0.00644485944493321,-0.00644485944493321,-0.00118264814737788,-0.00118264814737788,-0.00118264814737782,-0.00118264814737788,-0.00118264814737788,-0.00118264814737788,-0.00118264814737782,-0.00118264814737788,-0.00118264814737782,-0.00118264814737788,-0.00388080815075309,-0.00388080815075309,-0.00388080815075309,-0.00388080815075353,-0.00388080815075309,-0.00388080815075309,NA,NA,NA,NA,NA,NA,"Aves"
"Hydrocoloeus minutus",0.311327469246435,0.311327469246435,0.311327469246435,-0.307167027791605,-0.307167027791605,-0.307167027791605,-0.307167027791605,NA,NA,NA,-0.0669434098970831,-0.0669434098970836,-0.0669434098970836,-0.0669434098970836,-0.0669434098970831,-0.0669434098970836,-0.0669434098970836,-0.0669434098970836,-0.0186811828955746,-0.0186811828955751,-0.0186811828955746,-0.0186811828955746,-0.0186811828955751,-0.0186811828955746,-0.0186811828955751,"Aves"
"Hydroprogne caspia",0.148475179395153,-0.0224132775519916,-0.00666958947741839,-0.0140408257328975,-0.0148527253169212,-0.0423727366069001,0.0932773978925533,0.0251336144585031,-0.08138551915378,0.162894692290162,-0.084277623081007,-0.00985858001692798,-0.0104349304284244,-0.0104965688857528,-0.0103183367163142,-0.010142780553714,-0.0100253937120357,-0.009818620961326,-0.0093544928295754,-0.00865263220928077,-0.00790650318299857,0.00376998858223161,0.00455887618514846,0.00544959002073533,0.00644027936549689,"Aves"
"Hylatomus lineatus",0.00327808323763379,0.00327808323763401,0.00327808323763379,0.00327808323763401,0.00327808323763379,-0.013927185628279,-0.0139271856282788,-0.013927185628279,0.0199198688910921,0.019919868891092,0.053766923410463,0.053766923410463,0.053766923410463,0.053766923410463,0.053766923410463,0.0537669234104632,0.0537669234104627,0.0537669234104632,0.053766923410463,0.053766923410463,NA,NA,NA,NA,NA,"Aves"
"Hylatomus pileatus",0.0161801101266592,0.0156432217078039,0.0154248631412739,0.0155815201147336,0.0159554548303533,0.0163433414510316,0.0165842685180511,0.0165728916476274,0.0163258313044245,0.0160555635922457,0.016041240334859,0.0163153128168033,0.0165501798883919,0.0163920151595401,0.015887786029656,0.0154440529751137,0.015355608910756,0.0155370350839679,0.0157780277006239,0.016070053464103,0.0165028577664697,0.0169686943483488,0.0172361311334787,0.0173176493611576,0.0175006763731807,"Aves"
"Hypotaenidia sylvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0833624136034747,0.0600458586308723,-0.0366459509345289,-0.0387930420006439,-0.0179915307323018,0.013683447993377,0.0346170995971458,0.0320400768289386,0.0141843379831583,0.00228324721530226,0.0189164119827057,0.0380507562153971,0.0383385791453921,0.0111705610190613,-0.0250556325977076,"Aves"
"Icterus bullockiorum",0.0056673328158936,0.0057636097767933,0.00585793386698447,0.00595874188692125,0.00607058925498827,0.00620593575729411,0.00637936925130944,0.00659262410913547,0.00683835606035893,0.00711785232556272,0.00744083382211885,0.00780514106902663,0.00818960633586735,0.00857198742888032,0.00894340258940934,0.00930091149609991,0.00963784660196032,0.00994801471741857,0.0102272868694265,0.0104610757623058,0.010621123102849,0.0106898776662732,0.0106856677522315,0.0106534170337457,0.0106310000226037,"Aves"
"Islerothraupis cristata",NA,NA,NA,NA,NA,NA,NA,NA,0.0170652884320275,0.0170652884320275,0.0170652884320273,0.0170652884320275,0.0170652884320275,0.0170652884320273,0.0170652884320275,0.0170652884320275,0.0170652884320273,0.0170652884320275,0.0170652884320275,0.0170652884320275,0.0170652884320273,NA,NA,NA,NA,"Aves"
"Lagopus muta",NA,0.205218950472099,-0.0579486047910107,-0.352619012438669,-0.399757049990763,-0.169549119354792,0.128113004150668,0.297655126351137,0.308900126396349,0.0923728124247113,0.0314413348133596,-0.0956364824832213,-0.285576904535547,-0.446198261282209,-0.452756565650643,-0.257175371297192,0.05922048906086,0.339252493409037,0.464581724404481,0.439439203399712,0.115775993195782,-0.0247020670259582,-0.0247020670266255,-0.0247020670271361,-0.0247020670273931,"Aves"
"Larus atricilla",0.0333224311997964,0.0307733403253825,0.0285875594192384,0.0268096003032396,0.0254218590860642,0.0242908168737643,0.0233136241493903,0.0224838776787766,0.0218547807902287,0.0214672879055167,0.0213035399103458,NA,0.801029995663981,0.801029995663981,0.0929178669842765,0.0929178669842763,0.0929178669842763,0.105054100845797,0.105054100845797,0.105054100845797,0.105054100845797,0,0,NA,NA,"Aves"
"Larus audouinii",0.0623561801950612,0.0522575091212592,0.0429138922789584,0.0536668741589896,0.0611012612118333,0.0714540505566566,0.0588654132463189,0.0559850403160098,0.0544903365370812,0.0520066326808667,0.0525128143992873,0.0357308152102993,0.0335823086026706,0.0262054041296324,-0.00656342320738572,-0.000581366306594733,-0.0196989110175886,0.0211463555972215,0.0287118930118477,0.0408919640647556,0.0386894948951036,-0.00617273676460561,0.015038964348916,-0.0532299389804564,-0.0247838327484295,"Aves"
"Larus cirrocephalus",0.0716979925979171,0.071697992597909,0.0716979925979416,0.0716979925980238,0.071697992598175,0.0716979925984285,0.071697992598817,0.0716979925993297,0.0716979925999186,0.0461919721696655,-0.0429686123940939,0.0985856691003237,0.0985856691005709,0.0985856691007813,0.0985856691009451,0.0985856691010584,0.098585669101122,0.0985856691011451,0.0985856691011446,0.0985856691011388,0.353613473217811,NA,NA,NA,NA,"Aves"
"Larus fuscus",0.043194150070608,0.049433127693423,0.0498782674781472,0.0364178910976406,0.0382879983489496,0.0410479359267546,0.0364255497797759,0.0200192467268348,0.00920654265347344,0.027749307831177,-0.0302786289678708,-0.0167170999887754,-0.0421767203125534,-0.00961181919249978,0.0207162561577543,-0.0324738924761333,-0.00337930965354809,0.00840198564275678,-0.000865938323964153,-0.0676480513698097,0.106294253880808,-0.0194387345077711,-0.019438734507772,-0.019438734507772,-0.019438734507772,"Aves"
"Larus genei",0.088673266167265,0.0358571928479183,0.0335887461141027,0.0907837994263352,0.0892154368212542,-0.0114310292063573,0.064487308676652,0.0393860355420355,0.0402786751449992,0.0149117114490167,0.0493876490255176,0.062243652973961,0.0698881890559329,0.0047731050173524,0.017539923003527,-0.0403974291295222,-0.00866985445915064,-0.058531462200893,0.0209829938365546,-0.00864296374053186,0.059353889330114,0.0845242075453387,-0.00210575636722421,-0.0108372470480656,-0.00757518926803851,"Aves"
"Larus glaucescens",0.00821095391715602,-0.002866826821208,-0.00450884259799237,-0.0117084682477508,-0.0115733229338012,-0.00639499639745387,-0.00653144825619512,0.000578232356622313,-0.00114151870034077,-0.0043966830865748,-0.0119492032945188,-0.0312169941577889,-0.00713065648640713,-0.0540531477677076,0.00227670340262357,0.0596038847953433,0.101952942143693,0.00170761991900851,-0.000828326118041345,-0.000714893956722584,-0.000612260237359219,-0.000531491483925423,-0.000488425338723092,0.00354612389405595,0.00354612389401043,"Aves"
"Larus glaucoides",NA,NA,NA,NA,NA,-0.292275209326035,-0.198360330802174,-0.0922584780891782,0.0199323290480549,0.0199323290480549,0.0199323290480549,0.0199323290480549,0.0199323290480549,0.0122378288687762,0.0122378288687899,0.0122378288688102,0.0122378288688239,0.0649883594584821,-0.0262346720274546,-0.0262346720276145,-0.026234672027761,-0.0262346720278523,-0.0262346720278857,-0.0262346720278878,NA,"Aves"
"Larus marinus",0.0459546916420445,0.0533396175062814,0.0350555813237966,0.000592965075284699,-0.0109255170209279,-0.00764803046523536,0.0569630768467377,0.0592183217228831,0.0178315037725818,-0.0367685663760438,0.0239803015117842,-0.0155294066518897,-0.0383027064488403,-0.0844271744214839,0.0784517262528555,0.0750974937925968,-0.0131530557622192,-0.00885289458579798,-0.00289147295319522,-0.00470187604957524,-0.00467436816703311,-0.00461555010042265,-0.00456415192320094,-0.00317605306479141,-0.00323658818733216,"Aves"
"Larus melanocephalus",0.038563858473572,0.0599029747896855,0.0548776787764503,0.056455280799857,0.0436912937070885,0.000825750253446292,0.0282560090570275,0.0262032286216177,0.033439903285756,0.0276049887972141,0.0540304384223997,0.0622902159025866,0.0679259847340366,0.0607490417466924,0.09224921631905,0.0791221829521692,0.0260560632510081,0.121992094569725,0.0186582123927183,-0.194953062767435,0.0284004470361796,0.061115769627611,0.056786607876423,0.0487194635312971,0.0384017057662485,"Aves"
"Larus michahellis",0.026798549429014,0.0294120282140949,0.0284308693888079,0.0239032631603329,0.0299166302038711,0.037937176544321,0.0467466019365756,0.0562140011533211,0.00323732221050543,0.082528977128167,-0.0300006060497864,0.0238157191730564,0.00490121834946629,-0.0115425985171195,-0.0110148180436099,-0.0136698312302166,-0.00460485076705095,0.000956715317596513,0.0181080487881764,0.0161762694621306,0.00563317936648539,-0.00609910558937543,-0.0135470972534012,-0.0215573740941257,-0.0262517120725418,"Aves"
"Larus novaehollandiae",-0.00247014033594994,-0.00234464992039918,-0.00322237818711716,-0.00631673936753622,-0.0124155044079792,-0.0196856613705147,-0.024177308286406,-0.0233903083857845,-0.0192288205351913,-0.0168902007693398,-0.0193958909204061,-0.0246605648962025,-0.0276252226882846,-0.0249290414673244,-0.017666730876704,-0.0100039999483717,0.00466351875763604,0.00870204080712722,0.0100190470077292,0.00964832731223653,0.00900508611140616,NA,NA,NA,NA,"Aves"
"Larus pacificus",2.24174877363481e-05,0.0165392402990479,0.0303847589929518,0.0384557243040194,0.0401104432056408,0.0368134632140418,0.0309017801911244,0.0232372403130625,0.0122986354716613,-0.00483981480817575,-0.0265424374851764,-0.0466669272513998,-0.0585651329296413,-0.0577126641026876,-0.0418442303979074,-0.0112997296794253,0.0292703231232289,0.0707169471489227,0.103273501795363,0.122061605270829,0.12904315232064,NA,NA,NA,NA,"Aves"
"Larus philadelphia",-0.0479625927518951,0.0409415135691859,-0.0146798096421522,0.00594994574475286,-0.08633620954389,0.00164230302295761,0.00451399282440142,-0.0648046422264799,0.0331378414446422,-0.000307436665459577,-0.0148853299732405,0.0449038632729222,-0.0263092641256589,0.0924986175590773,-0.0427046547736356,-0.0780667961270281,0.0245310162549167,0.0311043495756762,-0.0243415540140713,0.0385220639717739,0.00221968279009082,0.00392801370761355,0.00329921696409601,0.00104973986597887,3.19678514024307e-05,"Aves"
"Larus pipixcan",-0.0192111309501941,-0.0179706880431562,-0.0166221238216812,-0.0152589273654252,-0.0139710486187238,-0.0128884898747741,-0.0121199920395704,-0.0116643673107393,-0.0114407388978038,-0.0114001076070138,-0.0115391481070209,-0.0117888225365378,-0.0119689976603905,-0.0119239391704874,-0.0116768762360249,-0.0113895934090282,-0.0111759542524561,-0.0110078957398276,-0.0108015064107947,-0.0105250662489476,-0.0101846191763453,-0.00975247003014368,-0.00917864644233946,-0.00848146990703791,-0.00778901540916832,"Aves"
"Larus ridibundus",0.078446142377092,0.0695057474646495,0.059854648252235,0.0854247035897376,0.00579261154541501,-0.01715807538606,-0.0498012119293494,0.0200420452176805,-0.0571942564809338,0.0258475297968435,0.000286525245469793,0.0318980059881691,0.0479393540737311,-0.0594146068903119,-0.0180850053312117,-0.0470645863626292,-0.101991631212376,0.0118737703216433,0.0324450951769012,0.0608917335709954,0.0172488213326302,0.0261155131579974,0.0173341673860938,0.010764911465266,0.007391663613367,"Aves"
"Larus smithsonianus",-0.0157064316295127,0.0073632356819154,-0.0205172509251564,0.000276925527550174,-0.0282785692126961,-0.00659018821383076,-0.0150929110966732,-0.0174933362466624,-0.0198435005072041,-0.0218662922612441,-0.0225144659170934,-0.0216080080291708,-0.0201279530998546,-0.0169476621418548,0.0352045824609479,0.040434008945128,0.00166637759746828,-0.00488634816278543,-0.00829947239035008,-0.0127776246555546,-0.017184981726847,-0.0209685129523762,-0.0295132855902558,-0.00744361415751419,-0.00705613811857681,"Aves"
"Laterallus spilonota",0.0266115891716611,0.0266115891716611,0.0266115891716611,0.0266115891716611,0.0266115891716611,0.0266115891716611,0.026611589171661,0.0266115891716611,0.0266115891716611,0.0266115891716611,0.026611589171661,0.0266115891716611,0.026611589171661,0.0184679270710862,0.0184679270710861,0.0184679270710861,0.0184679270710862,-0.0222503834317884,-0.0222503834317884,-0.0222503834317886,NA,NA,NA,NA,NA,"Aves"
"Lathamus discolor",NA,-0.0184307597007689,-0.0184307597007689,-0.0184307597007689,-0.0184307597007689,-0.0184307597007689,-0.0184307597007689,-0.0184307597007689,0.0909857595539729,0.164824436360831,0.1297747563207,0.12358991333976,0.126358270342677,0.144670866256103,-0.191510189893809,-0.0902149788959654,-0.278177657984439,0.254758851013975,-0.472011848941182,NA,NA,NA,NA,NA,NA,"Aves"
"Leiopicus medius",0.0716420143301548,0.0826680794883439,0.0258990426121288,-0.0071270810875913,-0.0269711730106822,-0.019022333407946,-0.00250904503474059,0.00429092854382351,0.00445600508762545,0.00465851470175638,0.00490603890119079,0.00520561259944774,0.0055572659782841,0.00595080028286077,0.00636834013133192,0.00678929561975661,0.0071944092902223,0.00756982027493436,0.00791182275232272,0.00822782630493668,0.00852887954700998,0.00881798961613711,0.00908541189862477,0.00931591375321439,0.00949999386568168,"Aves"
"Leiothlypis celata",0.00473329556386463,0.00715236928246956,0.00848642290212915,0.00812047575996857,0.00674159142516215,0.00506632424656832,0.00331626839768723,0.00169035399582317,0.000611879627187467,0.000316699369692763,0.000623082417766379,0.0013500614252422,0.00267183466379016,0.00474770931583515,0.0071344542630549,0.00891331240684042,0.0095122324341686,0.00923758100292648,0.00881824883177565,0.00841685183322649,0.00724529944969598,0.00437045709124312,-1.58518703715929e-05,-0.00431060210650787,-0.00676963075292264,"Aves"
"Leiothlypis peregrina",-0.0111927273740524,-0.036036972790492,-0.0315160744713732,-0.0155937550661451,-0.00794547598793478,-0.00456406456907871,0.00348064149809847,0.00821851666032372,-0.000952950842112821,-0.0158067443860968,-0.0206972949762837,-0.0161162596671965,-0.0136920686129228,-0.0159607089133657,-0.0191056030380222,-0.0275500715910527,-0.0437518747490238,-0.0493568483752228,-0.0239515028342147,0.0165559085341858,0.030065788885259,0.00553794807550551,-0.0190866453270705,-0.0119958205741426,0.00833909901089413,"Aves"
"Leiothlypis ruficapilla",-0.00313138108798982,-0.00172642038537321,0.000107975813670586,0.00209582031888378,0.00371890313383763,0.00436535420458626,0.00378422431440396,0.0022780030354819,0.00044216193568604,-0.00114853369159107,-0.0020512835964263,-0.00209077922372344,-0.00157366507727918,-0.00113138267509802,-0.00106375282815274,-0.000944295155748,-0.000132975384758825,0.00140952333546757,0.00309763650655537,0.00442031192127393,0.00529320480061357,0.00573078037171033,0.0056597241730999,0.00527250437945161,0.00513156490395559,"Aves"
"Leptoptilos crumenifer",0.00322134305552535,0.00322134305552554,0.00322134305552545,0.00322134305552539,0.00322134305552552,0.00211223377050287,0.002112233770503,0.00211223377050295,0.00734779860463327,-0.0587854842372254,0.0196865203625025,0.0196865203625024,0.0118025665513519,0.0118025665513519,0.00856951489246593,0.00856951489246582,0.00856951489246582,0.00671843473199848,0.0356141999938964,0.0356141999938961,0.0356141999938964,-0.107640056775672,-0.107640056775672,NA,NA,"Aves"
"Leucogeranus leucogeranus",0.0633368657209568,0.0571381208699377,0.0504794866455427,0.0443495324967134,0.0394660305820489,0.0356048195400205,0.0317177265762272,0.0269628589947173,0.0216323349008116,0.0169467023332583,0.0139684944330183,0.0128157930117512,0.0123756079649466,0.0369952854505769,0.0494866406664511,0.0298055142737659,0.007371614199565,-0.0105912128110139,-0.0188906826572031,-0.0167164008222218,-0.00776401692096562,0.00181314732973004,0.00696823256386447,-0.0024978531044999,-0.00295393510863518,"Aves"
"Leuconotopicus villosus",0.00624610846787328,0.00704735000074417,0.0074275621972187,0.00735311438153725,0.00675796528222819,0.00589364427830967,0.005080122594717,0.00469914812446608,0.00512062328038163,0.00636413570664843,0.00781146840097468,0.00849149794944101,0.0078619911376094,0.00630925240757322,0.0047923106135111,0.00402661619994003,0.00410000098609891,0.0047841900517131,0.0059139462508031,0.00727094498217863,0.00829379309331529,0.00831698022275181,0.00728737947824504,0.00604409850904861,0.00559293870834152,"Aves"
"Linaria cannabina",0.0176030570607195,0.0184096415450818,0.00328558788616484,-0.00561345263757161,0.00100781571242007,0.0191134265253683,0.0246764933426783,0.00555632820571564,-0.0262036587911837,-0.0511522731281024,-0.0762482763374502,-0.0135706044126886,-0.00386645279049576,0.00261976276368473,0.00445754133713031,-0.00258539259907905,-0.0128431278694091,-0.0196318996550041,-0.0167120345525731,-0.00740394971483986,0.00200666360400824,0.00589232576988789,0.00331428427324588,-0.00230186023937959,-0.00563465142094957,"Aves"
"Linaria flavirostris",0.171988023663975,0.349363544518474,0.383850585413701,0.0554348016864945,0.00822552923243702,-0.0607984878858357,-0.125812264696276,-0.14281056787707,-0.0895598924715366,0.00169407156307322,0.0665264722364393,-0.0771449120434475,-0.0771449120434513,-0.0771449120434531,-0.057185151387992,-0.0571851513879922,-0.057185151387992,NA,NA,NA,NA,NA,NA,NA,NA,"Aves"
"Locustella luscinioides",-0.0291237501806676,-0.0291237501806676,-0.0291237501806676,-0.0291237501806672,-0.0291237501806676,-0.0295434867790554,-0.0306542167760342,0.0185206573892089,-0.037365373117086,0.012555400327323,0.00630227484322824,0.0063022748432208,0.0319975698521341,0.0319975698522039,0.0319975698523075,0.0319975698524368,0.0319975698525729,0.0319975698526856,0.0319975698527455,-0.0291237501806676,-0.0291237501806676,-0.0291237501806672,NA,NA,NA,"Aves"
"Lophoceros camurus",NA,NA,NA,-0.29736418853169,-0.29736418853169,-0.29736418853169,0.748185392291701,-0.0650077753914854,-0.0650077753914854,-0.0650077753914854,-0.0650077753914855,-0.0650077753914854,-0.0650077753914854,-0.0650077753914854,-0.0650077753914855,-0.0650077753914854,-0.0650077753914855,-0.0650077753914853,-0.0650077753914855,-0.0650077753914855,1,-0.11869024554345,NA,NA,NA,"Aves"
"Lophoceros semifasciatus",NA,NA,NA,-0.11096881207817,-0.11096881207817,-0.11096881207817,0.0437397095106976,-0.00888513418529434,-0.00888513418529427,-0.00888513418529431,-0.0088851341852943,-0.00888513418529431,-0.00888513418529427,-0.00888513418529438,-0.00888513418529427,-0.00888513418529432,-0.00888513418529427,-0.00888513418529432,-0.00888513418529435,-0.0088851341852943,0.388334578238311,-0.334176348440304,NA,NA,NA,"Aves"
"Loxioides bailleui",0.00651404742378325,0.00958934575952197,0.0124000038264698,0.0158046287333375,0.020069611921687,0.0247676886829731,0.0291465580622963,0.0325105069449974,0.0344182376749709,0.0348058152447042,0.0340588001187974,0.0328750544817455,0.0319049461418435,0.0314407495276527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aves"
"Loxops coccineus",-0.163661727466976,-0.163661727466976,-0.163661727466976,1,0.398526602824106,-0.398526602824106,-0.275565137263744,0.563279970059324,-1,1,-0.0688466642176547,0.298360461146526,-0.481167505869545,0,0.267285717464275,0.0574438760068984,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aves"
"Lyrurus tetrix",0.03747949186108,-0.0062440492687269,-0.0481282321728587,-0.0759135303525034,-0.0341561561613436,0.0114315561438771,-0.0574147395835849,0.0333264543773057,0.00414282945471109,0.00936139770282999,0.00847858962503524,0.00492755845814484,0.000737611221798072,-0.0015398119318383,0.0114947857898356,0.00979882771855123,0.00110720801168385,0.00110725198991712,0.00110723175663496,0.00110713247798544,0.00110695832046459,0.0011067407635168,0.00110651948927853,0.0011063143752581,0.00110612202211779,"Aves"
"Macronectes giganteus",0.0072139353805629,0.015057331548677,0.00435987818568712,0.011528598882532,-0.0058312384249618,0.00803051473413353,0.00649348729644892,0.00119591278997221,0.00110372359728369,0.000895422334548858,-0.0277499877670811,0.0142399489040696,0.0162606763854098,0.0176130556108162,0.0107506670265041,0.0102277802130628,0.0101034116583751,0.0121227466893834,0.0164471223659898,-0.0125363694089859,-0.0435798170844044,0.00790400145523318,-0.0556011650505718,0.0346836403371523,0.00321226521846008,"Aves"
