"Binomial","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","global_abundance","max_growth_rate","Body.Mass.gram."
"Falco dickinsoni",NA,NA,NA,NA,NA,NA,-0.0207444023791159,-0.0207444023791159,-0.0207444023791159,-0.0207444023791155,-0.0207444023791159,-0.0207444023791159,-0.0207444023791155,-0.0207444023791159,-0.0207444023791155,-0.0207444023791159,-0.0207444023791159,-0.0207444023791155,-0.0207444023791159,-0.0207444023791159,-0.0207444023791159,-0.0207444023791155,-0.0207444023791159,-0.0207444023791159,-0.0207444023791155,145591,-0.0207444023791155,209
"Falco eleonorae",-0.00225570080572662,-0.00225570080572662,-0.00225570080572662,-0.00651069138874771,-0.00651069138874766,-0.00651069138874777,-0.00651069138874766,-0.00651069138874771,-0.00651069138874766,-0.00651069138874777,-0.00651069138874766,-0.00651069138874777,-0.0065106913887476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1676952,-0.00225570080572662,390
"Falco mexicanus",0.00944974677218396,0.00902696123199048,0.00845072115773987,0.00778300891642852,0.0071242919890766,0.00653446694963988,0.00602661885471212,0.00562878444321702,0.0054053188633989,0.00539565493904348,0.00555660916107437,0.00579390678091418,0.00604822080444017,0.00633549435298802,0.00670756559215058,0.00718866164810888,0.00774469335829386,0.00828873428424143,0.0087084253255289,0.00892099688739917,0.00679375738462373,0.00679295827620718,0.00679240195630526,0.00679201684169706,0.00679180953867542,157611,0.00944974677218396,734
"Falco rupicoloides",-0.00913869260575104,-0.00913869260570382,-0.00913869260570335,-0.00913869260571512,-0.00913869260572778,NA,-0.00909824444818849,-0.00909824444818852,-0.00909824444818855,-0.00909824444818852,-0.00909824444818855,-0.00909824444818849,-0.00909824444818852,-0.00909824444818852,-0.00909824444818849,-0.00909824444818855,-0.00909824444818846,-0.00909824444818852,-0.00909824444818857,-0.00909824444818846,-0.00909824444818857,-0.00909824444818846,-0.00909824444818852,-0.00909824444818857,-0.00909824444818852,378194,-0.00909824444818846,261
"Forpus xanthopterygius",-0.0238372815438417,-0.0238372815438417,-0.0238372815438417,-0.279126970108968,-0.0238372815438417,0.0613414257111344,0.0613414257111342,0.0931400811597172,0.0265762770511714,0.0265762770511716,-0.00818887160879123,-0.00818887160879134,-0.00818887160879134,-0.00818887160879123,-0.00818887160879134,-0.00818887160879134,-0.00818887160879123,-0.00818887160879134,-0.00818887160879123,-0.00818887160879134,-0.00818887160879134,NA,NA,NA,NA,8374598,0.0931400811597172,31
"Fulica cristata",-0.000450419868525676,-0.000777092841887539,0.00159003238785038,0.00206211279480806,-0.00071568053237403,-0.00253125393740861,-0.00253207648245646,-0.00597307674369529,-0.0138739236019136,-0.0183228371779732,0.032712641664071,0.00261131905717027,0.0354874772182416,0.104947176010193,-0.0431142452428628,0.0123781780898029,0.68855577655456,-0.0367801175462411,0.0948422932274699,-0.131056130812302,0.255380179433139,0.0687411094130874,0.0561403404662017,0.0442671389030094,0.0374609950299298,6126652,0.68855577655456,826
"Galerida theklae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0206241072637925,0.039321332200978,0.0554876808799749,0.0464925394296882,-0.0808411068027903,-0.0476407122185213,0.00550098476633561,0.0319749695938582,0.0219494655996007,0.00326625742844109,-0.00350562744307502,-0.00628431303407924,-0.0150778080569368,-0.0170672079354406,3200199,0.0554876808799749,38.2
"Gallus gallus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.168800142142739,0.168800142142739,-0.257788178734636,-0.257788178734636,0.161385951311799,0.161385951311799,0.0632645405501271,0.0632645405501269,-0.180285647565088,-0.180285647565088,-0.180285647565088,-0.180285647565088,0,0.820733325096436,6435471,0.820733325096436,904
"Gavia adamsii",NA,NA,NA,NA,NA,0.175836620111349,-0.146932030943222,0.0452097489042747,0.0438913711526485,0.0394273540524203,0.029371158063867,0.0179980112032479,0.0157553125380119,0.0294341355032407,0.0527591791360412,0.0698734627400075,0.0506037446845724,-0.284997747293238,NA,NA,NA,NA,NA,NA,NA,3874597,0.175836620111349,5057
"Geothlypis aequinoctialis",0.026816423209634,0.026816423209634,0.026816423209634,0.026816423209634,0.0268164232096337,-0.00417002779462394,-0.00417002779462394,-0.00417002779462416,-0.00417002779462394,-0.00417002779462394,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,-1,3921774,0.026816423209634,13.1
"Geronticus eremita",0.000793363216225584,0.00648891489821057,-0.0084432575378216,-0.0122132302479816,0.00461667959050915,0.0364378613329183,0.0596259394478218,0.0555480679043169,0.028470832871664,-0.000643965333022245,-0.0160553836925804,-0.0304287402646438,0.052706350516003,0.0357155522665344,0.0222763947111522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539298,0.0596259394478218,1202
"Gerygone fusca",-0.000881632404349242,-0.00544877870352312,-0.0102748459484783,-0.0149198079861887,-0.0195493631129204,-0.0241946997905369,-0.0279854345611443,-0.0295176717188559,-0.0279502517564498,-0.0236221584177772,-0.0177654718885047,-0.0118377837710522,-0.00696965415129713,-0.003603480233628,-0.00142996737337597,0.000175747438196039,0.00148530257011337,0.00225911983685756,NA,NA,NA,NA,NA,NA,NA,2909688,0.00225911983685756,5.4
"Grus americana",-0.00838027010682551,0.000637220463603899,0.0128724943856932,0.0222699434613696,0.0269418846010628,0.0293841868793956,0.0364146238085199,0.0538576707106291,0.0721048802687442,0.0734517601984972,0.0475388574535164,0.00344004074994468,-0.0392268956248923,-0.071238678232554,-0.0984166454733143,0.0423736110452096,-0.048098774805392,0.0274314996517573,0.0294586085502631,0.0332378983001007,0.0367837597735869,NA,NA,NA,NA,446204,0.0734517601984972,5826
